Date,Country,Geo,Term,Interest
2016-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,7.63
2016-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,6.96
2016-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,8.87
2017-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,8.61
2017-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,7.1
2017-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,7.68
2017-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,9.05
2017-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,9.79
2017-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,11.37
2017-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,16.12
2017-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,21.36
2017-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,24.57
2017-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,27.42
2017-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,29.01
2017-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,28.49
2018-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,31.53
2018-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,35.33
2018-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,35
2018-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,33.97
2018-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,34.34
2018-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,33.66
2018-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,29.82
2018-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,25.81
2018-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,24.78
2018-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,24.7
2018-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,25.44
2018-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,26.05
2019-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,24.53
2019-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,24.4
2019-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,27.77
2019-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,29.9
2019-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,29.75
2019-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,29.68
2019-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,30.13
2019-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,30.9
2019-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,31.21
2019-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,30.28
2019-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,29.25
2019-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,30.12
2020-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,30.06
2020-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,26.39
2020-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,21.58
2020-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,18.96
2020-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,18.49
2020-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,17.89
2020-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,17.65
2020-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,16.94
2020-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,16.12
2020-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,17.67
2020-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,19.39
2020-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,19.59
2021-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,22.07
2021-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,27.28
2021-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,31.86
2021-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,35.75
2021-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,39.52
2021-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,44.22
2021-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,49.09
2021-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,53.49
2021-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,56.86
2021-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,56.93
2021-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,57.45
2021-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,60.32
2022-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,61.79
2022-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,62.95
2022-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,66.15
2022-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,69.11
2022-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,70.77
2022-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,72.51
2022-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.62
2022-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,77.07
2022-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,80.41
2022-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,85.66
2022-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,88.99
2022-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,89.28
2023-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,90.49
2023-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,91.46
2023-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,91.19
2023-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,91.99
2023-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,93.99
2023-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,95.32
2023-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,95.97
2023-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,96.66
2023-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,96.96
2023-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,96.46
2023-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,96.95
2023-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,98.95
2024-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,100
2024-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,99.91
2024-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,98.56
2024-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,96.19
2024-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,94.1
2024-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,91.17
2024-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,87.29
2024-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,83.4
2024-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,80.18
2024-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,78.87
2024-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,77.51
2024-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,75.2
2025-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.08
2025-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.05
2025-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,75.06
2025-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,76.09
2025-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,75.01
2025-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.01
2025-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.15
2025-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.3
2025-09-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.35
2025-10-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74.24
2025-11-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,75.2
2025-12-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,76.23
2026-01-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,75.12
2026-02-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,74
2026-03-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,73.96
2026-04-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,73.93
2026-05-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,75.04
2026-06-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,77.29
2026-07-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,79.57
2026-08-01,Italy,IT,chiedere aumento stipendio + trattativa stipendio,81.85
2004-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,69.6
2004-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,64.8
2004-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,59.29
2004-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,52.65
2004-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,50.5
2004-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,60.1
2004-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,74.37
2004-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,78.83
2004-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,77
2004-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,75.37
2004-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,73.64
2004-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,72.08
2005-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,70.7
2005-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,70.19
2005-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,70.68
2005-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,71.98
2005-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,71.94
2005-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,64.9
2005-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,50.97
2005-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,41.53
2005-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,38.22
2005-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,36.24
2005-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,35.46
2005-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,34.92
2006-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,34.7
2006-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,35.11
2006-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,35.51
2006-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,36.79
2006-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,38.84
2006-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,39.56
2006-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,40.56
2006-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,42.31
2006-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,42.88
2006-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,42.33
2006-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,40.89
2006-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,39.29
2007-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,37.16
2007-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,34.21
2007-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,31.8
2007-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,29.78
2007-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,28.09
2007-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,28.67
2007-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,30.95
2007-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,33.24
2007-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,36.04
2007-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,39.51
2007-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,43.6
2007-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,48.93
2008-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,55.82
2008-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,62.59
2008-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,68.1
2008-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,72.1
2008-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,74.82
2008-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,80.56
2008-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,90.32
2008-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,97.67
2008-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,100
2008-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,99.2
2008-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,96.41
2008-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,91.23
2009-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,83.71
2009-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,76.09
2009-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,69.25
2009-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,63.33
2009-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,58.43
2009-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,50.19
2009-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,37.32
2009-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,26.25
2009-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,19.87
2009-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,16.6
2009-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,14.91
2009-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,14.33
2010-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,15.01
2010-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,16.07
2010-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,16.9
2010-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,17.34
2010-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,17.62
2010-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,18.48
2010-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,19.75
2010-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,20.31
2010-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,19.87
2010-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,19.03
2010-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,18.4
2010-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,17.96
2011-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,17.59
2011-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,17.89
2011-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,19.17
2011-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,20.52
2011-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,21.02
2011-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,21.31
2011-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,22.29
2011-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,23.72
2011-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,25.39
2011-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,26.96
2011-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,27.87
2011-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,28.39
2012-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,28.26
2012-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,26.49
2012-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,23.37
2012-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,20.36
2012-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,18.34
2012-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,16.93
2012-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,15.59
2012-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,13.95
2012-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,11.65
2012-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,9
2012-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,6.84
2012-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,5.16
2013-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.91
2013-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.42
2013-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.38
2013-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.39
2013-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.28
2013-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.08
2013-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.09
2013-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.31
2013-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.74
2013-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,4.31
2013-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,4.56
2013-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,4.69
2014-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,5.3
2014-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,6.27
2014-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,7.17
2014-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,7.87
2014-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,8.8
2014-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,9.95
2014-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,10.83
2014-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,11.5
2014-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,12.12
2014-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,12.67
2014-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,13.14
2014-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,13.45
2015-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,13.34
2015-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,12.97
2015-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,13.34
2015-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,14.22
2015-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,14.1
2015-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,13.01
2015-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,11.8
2015-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,10.72
2015-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,9.76
2015-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,9
2015-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,8.42
2015-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,7.69
2016-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,6.83
2016-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,5.96
2016-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,4.42
2016-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,2.45
2016-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,1.41
2016-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,1.38
2016-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,1.71
2016-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,2.07
2016-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,2.33
2016-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,2.6
2016-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,3.17
2016-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,4.05
2017-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,4.95
2017-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,5.79
2017-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,6.57
2017-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,7.26
2017-05-01,Italy,IT,rinnovo ccnl + aumenti ccnl,7.78
2017-06-01,Italy,IT,rinnovo ccnl + aumenti ccnl,8.09
2017-07-01,Italy,IT,rinnovo ccnl + aumenti ccnl,8.23
2017-08-01,Italy,IT,rinnovo ccnl + aumenti ccnl,8.24
2017-09-01,Italy,IT,rinnovo ccnl + aumenti ccnl,8.22
2017-10-01,Italy,IT,rinnovo ccnl + aumenti ccnl,7.95
2017-11-01,Italy,IT,rinnovo ccnl + aumenti ccnl,7.26
2017-12-01,Italy,IT,rinnovo ccnl + aumenti ccnl,6.56
2018-01-01,Italy,IT,rinnovo ccnl + aumenti ccnl,6.09
2018-02-01,Italy,IT,rinnovo ccnl + aumenti ccnl,5.82
2018-03-01,Italy,IT,rinnovo ccnl + aumenti ccnl,5.76
2018-04-01,Italy,IT,rinnovo ccnl + aumenti ccnl,5.7
